year,country,country_code,indicator,value,source,notes,z,z,z
2019,Slovenia,,CPI Rank,35,https://www.transparency.org/en/cpi/2371,,,,
2019,Slovenia,,Sources,10,https://www.transparency.org/en/cpi/2372,,,,
2019,Slovenia,,Standard error,2.283508,https://www.transparency.org/en/cpi/2373,,,,
2018,Slovenia,,CPI score,60,https://www.transparency.org/en/cpi/2374,,,,
2018,Slovenia,,CPI Rank,36,https://www.transparency.org/en/cpi/2375,,,,
2018,Slovenia,,Sources,10,https://www.transparency.org/en/cpi/2376,,,,
2018,Slovenia,,Standard error,2.37,https://www.transparency.org/en/cpi/2377,,,,
2017,Slovenia,,CPI score,61,https://www.transparency.org/en/cpi/2378,,,,
2017,Slovenia,,CPI Rank,34,https://www.transparency.org/en/cpi/2379,,,,
2017,Slovenia,,Sources,10,https://www.transparency.org/en/cpi/2380,,,,
2017,Slovenia,,Standard error,2.78,https://www.transparency.org/en/cpi/2381,,,,
2016,Slovenia,,CPI score,61,https://www.transparency.org/en/cpi/2382,,,,
2016,Slovenia,,Sources,10,https://www.transparency.org/en/cpi/2383,,,,
2016,Slovenia,,Standard error,2.44,https://www.transparency.org/en/cpi/2384,,,,
2015,Slovenia,,CPI score,60,https://www.transparency.org/en/cpi/2385,,,,
2015,Slovenia,,Sources,9,https://www.transparency.org/en/cpi/2386,,,,
2015,Slovenia,,Standard error,2.93,https://www.transparency.org/en/cpi/2387,,,,
2014,Slovenia,,CPI score,58,https://www.transparency.org/en/cpi/2388,,,,
2014,Slovenia,,Sources,9,https://www.transparency.org/en/cpi/2389,,,,
2014,Slovenia,,Standard error,3.03,https://www.transparency.org/en/cpi/2390,,,,
2013,Slovenia,,CPI Score,57,https://www.transparency.org/en/cpi/2391,,,,
2013,Slovenia,,Sources,9,https://www.transparency.org/en/cpi/2392,,,,
2013,Slovenia,,Standard error,3.6,https://www.transparency.org/en/cpi/2393,,,,
2012,Slovenia,,CPI Score,61,https://www.transparency.org/en/cpi/2394,,,,
2012,Slovenia,,Sources,8,https://www.transparency.org/en/cpi/2395,,,,
2012,Slovenia,,Standard error,3.9,https://www.transparency.org/en/cpi/2396,,,,
2000,Albania,,World Bank: Consumer Prices Inflation,0.050018136,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Bulgaria,,World Bank: Consumer Prices Inflation,10.31626213,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Euro area,,World Bank: Consumer Prices Inflation,2.9475656,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Croatia,,World Bank: Consumer Prices Inflation,4.611315547,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,North Macedonia,,World Bank: Consumer Prices Inflation,6.60742291,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Serbia,,World Bank: Consumer Prices Inflation,71.12062879,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,Slovenia,,World Bank: Consumer Prices Inflation,8.911744187,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2000,World,,World Bank: Consumer Prices Inflation,3.433515634,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Albania,,World Bank: Consumer Prices Inflation,3.10758827,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Bulgaria,,World Bank: Consumer Prices Inflation,7.360939272,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Euro area,,World Bank: Consumer Prices Inflation,2.857328935,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Croatia,,World Bank: Consumer Prices Inflation,3.776702467,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,North Macedonia,,World Bank: Consumer Prices Inflation,5.198885257,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Serbia,,World Bank: Consumer Prices Inflation,95.00522581,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,Slovenia,,World Bank: Consumer Prices Inflation,8.379665875,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2001,World,,World Bank: Consumer Prices Inflation,3.836572621,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Albania,,World Bank: Consumer Prices Inflation,7.770525834,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Bulgaria,,World Bank: Consumer Prices Inflation,5.810143657,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Euro area,,World Bank: Consumer Prices Inflation,2.326906836,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Croatia,,World Bank: Consumer Prices Inflation,1.671784374,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,North Macedonia,,World Bank: Consumer Prices Inflation,2.314597941,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Serbia,,World Bank: Consumer Prices Inflation,19.49083216,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,Slovenia,,World Bank: Consumer Prices Inflation,7.480777707,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2002,World,,World Bank: Consumer Prices Inflation,2.90799857,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Albania,,World Bank: Consumer Prices Inflation,0.484002612,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Bulgaria,,World Bank: Consumer Prices Inflation,2.348641696,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Euro area,,World Bank: Consumer Prices Inflation,2.095235291,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Croatia,,World Bank: Consumer Prices Inflation,1.767337808,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,North Macedonia,,World Bank: Consumer Prices Inflation,0.855562123,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Serbia,,World Bank: Consumer Prices Inflation,9.876178897,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,Slovenia,,World Bank: Consumer Prices Inflation,5.544164218,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2003,World,,World Bank: Consumer Prices Inflation,3.025045263,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Albania,,World Bank: Consumer Prices Inflation,2.280019169,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Bulgaria,,World Bank: Consumer Prices Inflation,6.147130742,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Euro area,,World Bank: Consumer Prices Inflation,2.216207889,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Croatia,,World Bank: Consumer Prices Inflation,2.055396791,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,North Macedonia,,World Bank: Consumer Prices Inflation,-0.448650207,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Serbia,,World Bank: Consumer Prices Inflation,11.02636272,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,Slovenia,,World Bank: Consumer Prices Inflation,3.592975942,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2004,World,,World Bank: Consumer Prices Inflation,3.517999031,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Albania,,World Bank: Consumer Prices Inflation,2.366581957,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Bulgaria,,World Bank: Consumer Prices Inflation,5.038838071,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Euro area,,World Bank: Consumer Prices Inflation,2.523928987,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Croatia,,World Bank: Consumer Prices Inflation,3.317178244,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,North Macedonia,,World Bank: Consumer Prices Inflation,0.525515951,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Montenegro,,World Bank: Consumer Prices Inflation,,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Serbia,,World Bank: Consumer Prices Inflation,16.11998065,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,Slovenia,,World Bank: Consumer Prices Inflation,2.451501323,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2005,World,,World Bank: Consumer Prices Inflation,4.107250707,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Albania,,World Bank: Consumer Prices Inflation,2.370728319,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Bulgaria,,World Bank: Consumer Prices Inflation,7.261594628,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,6.125566156,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Euro area,,World Bank: Consumer Prices Inflation,2.720047505,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Croatia,,World Bank: Consumer Prices Inflation,3.189825915,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,North Macedonia,,World Bank: Consumer Prices Inflation,3.213629296,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Montenegro,,World Bank: Consumer Prices Inflation,2.924512581,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Serbia,,World Bank: Consumer Prices Inflation,11.724023,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,Slovenia,,World Bank: Consumer Prices Inflation,2.457924442,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2006,World,,World Bank: Consumer Prices Inflation,4.267174634,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Albania,,World Bank: Consumer Prices Inflation,2.932682482,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Bulgaria,,World Bank: Consumer Prices Inflation,8.40253419,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,1.500777106,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Euro area,,World Bank: Consumer Prices Inflation,2.482315467,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Croatia,,World Bank: Consumer Prices Inflation,2.899282756,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,North Macedonia,,World Bank: Consumer Prices Inflation,2.251757983,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Montenegro,,World Bank: Consumer Prices Inflation,4.347122157,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Serbia,,World Bank: Consumer Prices Inflation,6.391706444,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,Slovenia,,World Bank: Consumer Prices Inflation,3.657495633,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2007,World,,World Bank: Consumer Prices Inflation,4.810237043,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Albania,,World Bank: Consumer Prices Inflation,3.320870904,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Bulgaria,,World Bank: Consumer Prices Inflation,12.3487196,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,7.427043103,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Euro area,,World Bank: Consumer Prices Inflation,4.11407022,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Croatia,,World Bank: Consumer Prices Inflation,6.076968388,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,North Macedonia,,World Bank: Consumer Prices Inflation,8.33189667,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Montenegro,,World Bank: Consumer Prices Inflation,8.758727696,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Serbia,,World Bank: Consumer Prices Inflation,12.41098678,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,Slovenia,,World Bank: Consumer Prices Inflation,5.647423806,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2008,World,,World Bank: Consumer Prices Inflation,8.949953354,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Albania,,World Bank: Consumer Prices Inflation,2.266922095,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Bulgaria,,World Bank: Consumer Prices Inflation,2.753202239,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-0.381464282,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Euro area,,World Bank: Consumer Prices Inflation,0.437175413,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Croatia,,World Bank: Consumer Prices Inflation,2.378528459,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,North Macedonia,,World Bank: Consumer Prices Inflation,-0.739633963,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Montenegro,,World Bank: Consumer Prices Inflation,3.466723732,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Serbia,,World Bank: Consumer Prices Inflation,8.116950922,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,Slovenia,,World Bank: Consumer Prices Inflation,0.839262247,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2009,World,,World Bank: Consumer Prices Inflation,2.860448559,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Albania,,World Bank: Consumer Prices Inflation,3.626046956,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Bulgaria,,World Bank: Consumer Prices Inflation,2.438990605,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,1.996212367,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Euro area,,World Bank: Consumer Prices Inflation,1.520575579,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Croatia,,World Bank: Consumer Prices Inflation,1.030555053,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,North Macedonia,,World Bank: Consumer Prices Inflation,1.50997522,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Montenegro,,World Bank: Consumer Prices Inflation,0.65494657,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Serbia,,World Bank: Consumer Prices Inflation,6.142553602,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,Slovenia,,World Bank: Consumer Prices Inflation,1.801170221,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2010,World,,World Bank: Consumer Prices Inflation,3.326344634,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Albania,,World Bank: Consumer Prices Inflation,3.429123247,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Bulgaria,,World Bank: Consumer Prices Inflation,4.219903466,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,3.67125,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Euro area,,World Bank: Consumer Prices Inflation,3.288014272,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Croatia,,World Bank: Consumer Prices Inflation,2.272727273,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,North Macedonia,,World Bank: Consumer Prices Inflation,3.904754221,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Montenegro,,World Bank: Consumer Prices Inflation,3.450143112,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Serbia,,World Bank: Consumer Prices Inflation,11.13739763,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,Slovenia,,World Bank: Consumer Prices Inflation,1.802851719,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2011,World,,World Bank: Consumer Prices Inflation,4.82239636,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Albania,,World Bank: Consumer Prices Inflation,2.031592684,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Bulgaria,,World Bank: Consumer Prices Inflation,2.954568298,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,2.05267452,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Euro area,,World Bank: Consumer Prices Inflation,2.541544741,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Croatia,,World Bank: Consumer Prices Inflation,3.412073491,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,North Macedonia,,World Bank: Consumer Prices Inflation,3.316055667,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Montenegro,,World Bank: Consumer Prices Inflation,4.14524725,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Serbia,,World Bank: Consumer Prices Inflation,7.330385896,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,Slovenia,,World Bank: Consumer Prices Inflation,2.59741386,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2012,World,,World Bank: Consumer Prices Inflation,3.725326661,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Albania,,World Bank: Consumer Prices Inflation,1.937620802,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Bulgaria,,World Bank: Consumer Prices Inflation,0.890093541,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-0.093045684,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Euro area,,World Bank: Consumer Prices Inflation,1.310233556,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Croatia,,World Bank: Consumer Prices Inflation,2.216582064,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,North Macedonia,,World Bank: Consumer Prices Inflation,2.785000567,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Montenegro,,World Bank: Consumer Prices Inflation,2.205892681,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Serbia,,World Bank: Consumer Prices Inflation,7.694263629,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,Slovenia,,World Bank: Consumer Prices Inflation,1.769200859,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2013,World,,World Bank: Consumer Prices Inflation,2.651673429,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Albania,,World Bank: Consumer Prices Inflation,1.625865044,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Bulgaria,,World Bank: Consumer Prices Inflation,-1.418183803,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-0.897194054,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Euro area,,World Bank: Consumer Prices Inflation,0.220195628,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Croatia,,World Bank: Consumer Prices Inflation,-0.21519616,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,North Macedonia,,World Bank: Consumer Prices Inflation,-0.281705033,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Montenegro,,World Bank: Consumer Prices Inflation,-0.710514052,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Serbia,,World Bank: Consumer Prices Inflation,2.082447939,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,Slovenia,,World Bank: Consumer Prices Inflation,0.199343827,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2014,World,,World Bank: Consumer Prices Inflation,2.354490528,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Albania,,World Bank: Consumer Prices Inflation,1.896174026,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Bulgaria,,World Bank: Consumer Prices Inflation,-0.104633261,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-1.036023034,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Euro area,,World Bank: Consumer Prices Inflation,-0.08520723,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Croatia,,World Bank: Consumer Prices Inflation,-0.464499005,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,North Macedonia,,World Bank: Consumer Prices Inflation,-0.299920476,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Montenegro,,World Bank: Consumer Prices Inflation,1.548691582,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Serbia,,World Bank: Consumer Prices Inflation,1.39235822,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,Slovenia,,World Bank: Consumer Prices Inflation,-0.525552286,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2015,World,,World Bank: Consumer Prices Inflation,1.443857193,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Albania,,World Bank: Consumer Prices Inflation,1.275431684,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Bulgaria,,World Bank: Consumer Prices Inflation,-0.798649886,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,-1.584008333,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Euro area,,World Bank: Consumer Prices Inflation,0.166009884,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Croatia,,World Bank: Consumer Prices Inflation,-1.125,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,North Macedonia,,World Bank: Consumer Prices Inflation,-0.239290788,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Montenegro,,World Bank: Consumer Prices Inflation,-0.271385023,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Serbia,,World Bank: Consumer Prices Inflation,1.122313974,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,Slovenia,,World Bank: Consumer Prices Inflation,-0.054999542,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2016,World,,World Bank: Consumer Prices Inflation,1.605539174,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Albania,,World Bank: Consumer Prices Inflation,1.986661332,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Bulgaria,,World Bank: Consumer Prices Inflation,2.061596194,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,0.810039425,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Euro area,,World Bank: Consumer Prices Inflation,1.375036415,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Croatia,,World Bank: Consumer Prices Inflation,1.129372103,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,North Macedonia,,World Bank: Consumer Prices Inflation,1.351618897,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Montenegro,,World Bank: Consumer Prices Inflation,2.380235991,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Serbia,,World Bank: Consumer Prices Inflation,3.131062486,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,Slovenia,,World Bank: Consumer Prices Inflation,1.429107433,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2017,World,,World Bank: Consumer Prices Inflation,2.254276519,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Albania,,World Bank: Consumer Prices Inflation,2.028059631,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Bulgaria,,World Bank: Consumer Prices Inflation,2.814544738,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Bosnia and Herzegovina,,World Bank: Consumer Prices Inflation,1.41710814,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Euro area,,World Bank: Consumer Prices Inflation,1.689239658,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Croatia,,World Bank: Consumer Prices Inflation,1.50012501,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,North Macedonia,,World Bank: Consumer Prices Inflation,1.458312985,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Montenegro,,World Bank: Consumer Prices Inflation,2.611223783,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Serbia,,World Bank: Consumer Prices Inflation,1.959840763,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,Slovenia,,World Bank: Consumer Prices Inflation,1.73860862,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
2018,World,,World Bank: Consumer Prices Inflation,2.438736555,https://data.worldbank.org/indicator/FP.CPI.TOTL.ZG,,,,
